X6.azauracil.50ug.mL.3	Cadmium_Chloride.75uM.2	Caffeine.15mM.2	Cobalt_Chloride.2mM.2	Congo_Red.75ug.mL.3	Copper_Sulfate..1	Diamide.1.5mM.3	EGTA.5mM.3	EtOH..1	EtOH_Glucose..1	Fluconazole.100uM.2	Formamide.2..2	Fructose..1	Galactose..1	Glycerol..1	Lactate..1	Lithium_Chloride.100mM.2	Magnesium_Chloride..1	Maltose..1	Manganese_Sulfate..1	Mannose..1	Methotrexate.0.4mM.2	Neomycin.5mg.mL.2	Paraquat.0.75mM.3	Raffinose..1	SDS.0.075..3	Sorbitol.1.5M.2	Sucrose..1	Trehalose..1	Tunicamycin.3uM.3	Xylose..1	YNB..1	YNB.ph3.1	YNB.ph8.1	YPD..1	YPD.15.1	YPD..2	YPD..3	YPD.37.1	Zeocin.25ug.mL.3
2.13193575174588	3.14387661686229	3.21004766317067	3.17550592596561	2.26103655261892	1.9092795646379	2.26509782140176	4.34717040976358	2.26117978566645	2.54034524774594	2.94393571591406	2.9936053036084	2.07666960218561	3.08750634382819	1.90091678636167	2.24288907878858	1.59883376936076	2.2739763041032	4.00797520088585	3.59457409401515	2.36729301466108	2.30339488131146	3.16447880248352	2.0464302829588	2.73580842368533	3.45181600111284	2.70376562828813	2.47105216873192	1.86900363668074	2.73175225573699	1.94555840460889	2.01534113520499	2.71135062737439	2.39542902288244	2.14796556649075	2.5732172173286	2.20888163922315	2.66211636262104	2.31538445752739	2.26904128473987
2.33634174095512	4.4584511953108	1.95026665454775	2.26725001951269	1.92058438550991	2.88710154363543	1.86968026350732	2.67361559167865	2.70275935490109	1.79241574869141	2.37970661529491	2.99220341712042	1.98423823700829	1.82660983902968	2.99049113252306	1.74247372164404	2.76711037002945	1.79422227619019	2.80419844450014	1.98099805215466	2.27211281013329	2.45821485486897	3.20850669351625	3.05862873729277	2.01895407370611	3.23668073259987	3.92147996333414	2.22404032634652	2.50192987237622	2.22241956060295	2.27225902103836	2.12857292385734	1.86201848088038	2.34678497112439	1.93327706688446	2.47987836819164	2.303339821938	1.97704032930523	2.35012027675771	2.00034734700254
2.08015884647702	2.00371056221223	2.24291002481238	2.66935770487752	2.58351625831494	3.34536415410478	2.09798490370803	3.34602150250277	1.99337172206327	1.98998239803521	2.68687286926435	3.47474216105931	1.6811658455072	2.30372225922487	1.86568907036638	2.11020431936256	3.1173706214311	2.19393460231632	2.15944661941217	2.75125081039352	2.00956290146784	3.13346316461459	3.77524226981588	2.13710060158387	1.60641108392568	3.13356638150527	2.77928526266413	2.64127821258266	2.15268637692026	2.20968645892417	1.99705532309682	2.34286682889401	1.84980340612206	2.72086926014397	1.9096635963004	2.23159989330472	2.22945135168647	2.49259900646029	2.03084984356653	2.23643694627677
1.76634625774532	2.36173186414252	1.8902053487589	2.42421315670572	2.49868264014111	1.90555703493559	2.16410492677674	2.1314415425052	2.88930454435195	2.69643212615722	2.17675560488846	2.38403603759233	2.49930542804877	2.20601946879356	2.64117056885018	1.78399508466192	2.50481954094879	1.89373034507599	2.37220888033295	2.45531576941067	2.11923155006078	1.70749250389505	2.55112452782742	3.21833727532398	2.5240647250204	2.25554224572892	2.32063609534749	2.58714223840028	2.84166821182627	3.02348767195324	2.74933264131279	2.08565614502647	2.33587070968893	1.84372827733951	1.68232836951639	2.38442544035951	2.32295170086296	2.27726146724294	2.62952005103234	2.60480216485192
1.69116728424288	2.13267703631924	1.90589301685033	2.95168150798303	2.22752848101179	2.11205925056966	2.62519026459202	2.86117251971294	2.10089025285711	2.22545884191003	2.42085852648094	2.84883335352205	2.65220230605289	3.08065221590666	2.10492029800736	1.96181276275155	1.94554031741748	2.17486493744359	3.43411429992178	1.93355961310907	2.39677308690292	2.12374153911774	2.53993007217429	2.30154268237261	2.70696247655047	1.85021495513781	1.94746791166327	3.13580240215133	2.41875070294486	2.74125104432414	2.66702329125067	2.3300981107305	1.99872801126209	2.98744122031264	2.94244810876904	2.62325476119938	2.55194825055211	2.14835919809065	2.26387828711707	2.26640787340616
2.38223813190933	3.24383782872666	2.51296577665978	2.76647679049869	2.32426508032996	2.53396590404783	2.30292745613658	1.91750186787283	2.06083859158386	2.45758966444109	1.88843607769038	2.83740179016791	2.89986515246212	2.83207441134804	3.32980151636444	2.24532374740436	2.01774874839729	2.57459645930824	2.2607599918219	1.81677698658045	2.14064831462457	2.42280842696444	1.97627876302078	3.37262040181581	1.85052244728799	2.93418919754205	2.06456483596985	2.42948242284322	2.60985813601574	3.53132498062521	2.96510504231845	2.74590397505426	2.38800765070317	2.25966966604408	2.49587620262241	2.30029485726895	3.13250427301875	2.38699981291445	3.05124696859216	2.34853374771551
3.00704072150891	2.09926711154043	2.13606922445077	3.25473371428657	2.24269972327806	2.5816777015495	2.46970223491538	2.59175245170507	2.8839810049377	3.10653490215393	2.53625969491677	1.93161878777695	2.57780787990932	2.44255715397106	3.02899150131772	2.56064228950513	1.86493477069262	3.63957119360933	1.81943772013883	2.67808117700804	2.58449394668454	3.97236894286862	3.04841409590069	3.59029743807788	1.87940599777176	2.70974079709301	3.18957475763619	2.75765644624147	2.72789579856895	2.32394193197209	2.17039329842201	2.53088094544382	2.67566588854805	2.0145164728774	2.48434660474142	1.93879292071687	3.14553054166973	2.87430647883744	2.26632960348082	3.86819544001191
2.31439140276819	1.98119285879696	2.41385870237733	2.13463732265272	2.79325636024499	2.33957121050933	3.36306402899602	2.74301921955153	2.85953070986541	3.13207551145271	2.87324068060111	3.5183351481059	3.53185245517629	2.22610698276457	2.41377603418495	2.62987628839565	4.30457685913333	2.39594396095248	2.15814549252282	3.51680767246391	2.08741028832181	2.1037538328964	2.95816685036867	2.39834349517444	2.15725163999678	3.34764203229881	3.5822415398168	2.51819963843903	2.65788735567927	3.0186196430791	2.50526757508953	4.14431281972182	3.35204772480718	2.62422775784337	2.89646774057136	2.04154833905514	3.49694659298168	2.91472283265825	2.84436601583882	1.85079951373806
1.8118561259118	2.45432838061432	2.91856074004416	3.33027016227385	2.99174024920944	2.76818710368088	2.09363250222696	2.19102329529451	1.40989033085043	3.14969393504925	2.96196293202403	3.27662450537341	3.17464532603576	3.03316514214057	1.56363797308952	1.54701677891151	2.40102528728697	4.05578565287707	2.77998353226439	3.64145480611303	3.38334048313867	2.22996957081406	3.50643963048391	2.62653098984414	2.43767635104894	3.44903869347492	3.49979750326139	4.25936603219323	2.37969985372532	2.02922022797325	2.44957505578311	3.1705845517719	2.67693117368056	2.10980452130824	4.25311771564987	4.18915258577936	2.79495745099432	2.21356609854591	3.0938683270868	3.03058774360752
2.31655093593369	1.77079569912662	2.08743010786747	2.87253646656576	2.34444021619376	2.12613984187146	2.13710143215139	3.11881671461504	2.36960215627572	2.41572853725324	2.07550636219642	2.52650078144021	2.91202946529736	2.18359434957306	2.06313824527031	2.2635530071266	2.38133189741548	2.36402038871274	3.09750349482198	2.23047073258453	2.84456649011935	2.67790108999505	2.82039702088558	3.19508142677378	2.88208674909203	4.55908277914505	2.22433514822864	2.43974218471319	2.25408042491302	2.39088176699663	2.11552424851942	2.02024236796477	1.68352272977001	2.58587880356981	2.14639270403721	1.88387976000575	2.20379802899808	2.44848787304852	1.96945056914908	2.82535434327228
2.78328553216199	2.43128697174956	2.50767490589862	2.7477476692019	2.65520991000135	2.21143700567367	2.52650498615774	2.40410648541841	2.61179213251312	3.33358058615827	2.11999497474796	1.82859471535568	2.66346003928024	2.5737066649928	2.25800725213558	2.28103912193108	2.90758903037671	3.12490258612346	2.04039454529762	1.67418165502218	3.19216522715979	2.04818914015159	2.49189406530391	3.69915571680529	1.88246419160576	2.62726920033656	2.15614835003094	2.18254190894877	2.25922062630016	2.66750041108307	2.34563245220617	2.34153432503229	2.64473871782865	1.71968311060914	2.21153143830948	1.85896886822126	2.35594093562069	2.55697082136209	2.56928058659875	3.10669132117041
2.47531658700058	2.60571030402011	2.41161882768076	3.37724010491676	1.92113111554722	2.05917511987043	2.09352999869657	2.89953529317947	2.35627682906514	2.42659898639783	3.45387592565418	2.2760770195096	1.84858593720614	1.99807602106918	2.72104246237188	2.45576391226202	2.43527352532398	1.83926140355452	2.48942270274159	2.36504604480202	1.81310530772319	3.13029506911998	2.41075376028129	2.45590310865398	2.13873499977716	6.25657006465833	1.69019001720712	1.75277654708385	2.22576258115852	3.3119597040427	2.91371789384384	2.22778269005439	3.09007567250305	2.61634724028073	1.81297074527275	3.99812403782946	1.835788304955	1.8821846129385	2.67809460947913	2.35293454481562
3.29136033205559	3.0084005231811	2.20498616935706	3.14308577948043	3.18152751092369	2.11405229822278	3.25847292586778	2.82524975367815	1.99316232039409	3.29473813329128	3.72249339469065	2.64747565610217	2.83319184240991	2.95902607271865	2.13988753077103	1.84092834609495	3.07866052650236	3.15254406905056	1.92040867976501	2.3561563844782	2.76345560315527	1.93683744853283	2.47181293413984	1.94741424811069	2.78088844443863	1.95697197399606	2.49146622732586	3.76345596676477	1.93049926659995	1.80581813235832	3.02883625786518	2.67007697362252	3.42437661690706	2.35211013260489	4.18115930649813	2.47902833231005	3.2274566621358	2.81076838325363	2.96021919834079	3.52900249419424
2.48715281610175	1.92151570251512	2.15860764215505	3.15676820267292	2.30245379948069	2.51163004493008	2.14144939798363	2.30051484984672	2.61235663122607	2.56030450584603	2.01119353161578	4.65051732000884	2.48881357263563	2.72092554134834	1.93905552064142	2.52709760301649	2.56280049442278	2.41634135663473	2.02255264914678	2.69111553036628	3.01539934332544	2.16774255898948	2.33470507223838	1.92501741963797	2.22471877878136	1.87792937614525	2.52727474730717	1.99829950320676	2.43791492608525	2.41435080318689	1.85540408470444	2.47067135435679	2.74664203134069	2.21465741547714	2.7014299723297	2.08638127657905	2.21732741249699	2.39936506479593	2.70833710862544	2.18683529771722
2.84602190302761	2.58417409099783	2.63597269307502	1.94503297293821	3.44206432713028	2.66503224934722	2.96566921907535	3.99151792875216	2.20758274843577	3.87498769549857	3.00513824762401	1.56858032324423	3.03825846527601	2.65604516095738	2.44882679337337	2.65587493556561	1.97225616923403	2.744382225213	2.25186921213957	3.96961473440834	2.54886289075428	3.31963012300383	2.51203779500924	3.89621590718189	2.48842880349956	1.9922555664894	1.72920795534519	3.35318678322477	2.08344246433496	4.10281051192879	2.27591086811107	3.03798045268939	4.13822667544492	2.57047936717004	3.51671726768128	3.41037968462543	3.25968576729789	3.47857301809921	3.08600204697113	2.188479325454
2.85759641654308	2.79209877770915	2.05653472722774	2.23118704879991	2.51034243426851	2.17896201032358	2.12507306046162	2.43210031223433	2.61015776506009	2.33099404016335	2.7954716164146	2.07191491955239	2.07608138343066	2.62546602039754	3.03082521647178	3.08135797081849	2.70487315035636	1.90649984855406	2.43049715991389	2.06419209480133	2.2319633284539	2.14206747286404	3.59474713820316	2.37944685160499	2.38070026621899	3.21458366767268	2.68974206344505	2.00985837426682	1.99876431358711	3.09608843877275	2.74858228806363	2.11790773286935	1.83520407830669	2.02130678305873	2.25220509265991	2.57662809569468	1.91043762328447	2.28368037567715	2.46404276348792	2.22345349421329
2.61865960225286	2.19668092111411	2.85344552436367	2.19167056257726	3.02111109623435	1.92522818292553	3.09387592336569	3.00112526925513	2.39517783107552	2.13580474734168	2.96763848004531	3.00654038500572	2.47549787165243	1.89857072558519	1.96915424354126	2.56738951956851	3.15764945959358	2.01847381957607	2.4535595574053	4.29836418360103	1.92513339225115	2.09922409460583	1.93321460539948	2.01046909903706	2.09632993579946	4.28378272388216	3.00315022138392	2.33378422193463	2.38222191506284	2.02064459269968	2.3662860362919	2.3982031025145	3.40472042968268	2.46420631293917	2.36107720735856	1.85780963930782	2.85384680181542	2.2967500177883	2.77791222083166	3.34236157914254
2.54848696793219	3.8133312250914	2.4158139937626	2.11714331790066	2.09980751360598	1.97570945884526	2.41260860073626	2.29637104950269	1.91680959110696	2.23663386799933	2.81362139891736	2.59137828109977	1.95637339093878	1.64398739148464	2.25339141771292	2.04784902954738	2.59222128452562	2.81335943823945	2.17010778302189	3.06736770473595	2.27557600906187	2.15585019597281	2.29944100797968	3.18468536843409	1.93053143441454	3.12164669104628	1.97348885589711	2.41619734641619	2.64588049764225	2.10951561171206	2.08954297474664	1.88587173727699	2.52221103903678	2.2382442960403	2.0011562896804	2.86613599643892	2.25589812324398	2.61451557091312	1.87094101627663	2.54608557663573
2.90875037049006	2.08002712782131	2.5166117108232	1.89889469317001	2.79534639188452	3.13559860509899	2.97218432493047	3.86156338416741	2.49176452823512	3.19152614317064	3.24987046529095	2.5364455062099	2.93100234614879	1.77813177767355	2.93409980283866	3.02258357712024	2.36766207969398	3.5324588855688	2.20408134040864	2.6431560279676	2.57136488666326	2.23077720818434	2.37923799960291	1.68679261558993	2.45390618606704	2.25965986161231	2.26798809641279	2.90366657039692	2.97583904258899	3.1240534757599	2.44421127520111	2.26446508206783	2.36678603143662	3.19956167227174	2.59319244563239	2.55609251836728	2.83047094653657	3.16339728713546	2.43691310368286	1.6869864805445
2.5421265192846	2.53660115014569	2.66779782725565	2.6461289358624	2.43344953281898	2.36435595816678	2.21555399213083	1.68130473528589	2.50720651831445	2.33106826809382	2.9693253994132	2.85110740233929	2.02578156974276	2.18787942120831	2.24258248093281	3.86061166853148	2.41989949488731	2.19965044294649	3.23114085359605	3.00225504612944	2.16119481164039	2.38740227720083	3.05420866726806	3.81059486182388	1.97143738746239	2.03307168671794	2.00349809675913	2.25747527353464	4.03289369354079	3.04138561262671	2.88518866184295	2.12416399288033	3.60253608693909	1.91518312385143	2.13488438714253	2.98954354579959	2.27545471003992	2.29369058113809	2.61945548420656	2.86500855534167
2.39415484416743	2.48303453121274	1.75460705768334	3.39640188337964	3.13589708515677	2.49588199387883	2.42709228650093	2.59123242456914	2.16294922375057	2.70988195333109	2.52127093898499	2.84583346698019	3.46854001906602	2.79179646840614	1.97881117309994	1.70183882999073	2.36610360844615	3.07584998069162	2.59533303551362	3.34851697473732	3.49414860523805	3.36761256408083	2.54110709806891	3.92105478137328	2.19058668427147	1.89800939408302	2.26458205694399	2.93311709115048	2.49309754837062	2.57937447565328	2.81513336546863	1.95718407983532	2.71261891312522	2.89734935517561	2.6940180035759	2.15102021202638	3.03542801638338	2.16460358412453	2.43847037006072	2.23193122542667
3.42210183629213	2.96746834341101	2.48747805982896	2.39533834524286	2.70602698468997	2.10019432612903	3.65959385849263	2.07869481715244	2.95985980856025	2.68460251014665	2.90573683345828	2.28874165519309	3.03764485587352	2.47932729563956	2.58951948347046	3.3886358880782	2.16603196203779	2.96176199812429	1.95592632387132	1.9398617307212	3.246502262781	2.94907447650757	2.08617580630885	2.37554930091542	2.11301943273233	1.99046375090693	2.87839832786994	2.19665307630397	3.39095033241024	2.93899838122198	2.5373081477899	3.3384338641797	1.6336157744963	2.11103283205224	3.05255619208662	3.53634231328553	3.18620999274235	3.05923366733843	1.51562019438962	3.42410585201988
2.02863520370773	2.37124410689411	3.33611317187365	2.03533717626419	2.3936603678291	2.75975590011299	2.61018686442888	4.03598145455976	2.0292784338845	2.29645508418542	2.36126940728464	2.29201360016278	2.86175495967946	2.75475168203832	2.10799407965713	2.68882019740497	2.65417531987534	2.75293754302661	3.16563231949318	2.63673237312527	2.54008976245113	1.96423003787173	2.80610494673573	3.87273247298262	2.43610083451163	3.28800614918854	2.71825006264588	2.45750538603027	2.16991250767272	2.3214674841954	3.05720310793994	2.25463885646466	2.94476675116714	2.39449424508941	2.63030941163287	3.25116569406666	2.22681723825176	2.91217033606437	2.09334986997143	2.62403973013028
1.99029272757592	2.41592262688591	2.09217177923588	3.47453041791458	2.36146868088343	2.93806946407674	2.27719159545621	2.88672589265712	2.29412896912978	2.79880450065339	2.42034453243241	3.23148289264031	2.82661575294369	2.86739486119371	2.96088133002169	2.44709582509516	3.90669163422537	2.08978506026071	2.75833781230988	2.2165970240858	2.248337726383	3.36740706617849	2.13632985138676	2.5087372870588	2.4056920181493	2.66485128037182	3.4800409861715	2.93154111731128	2.65093321582222	2.08430941091363	2.33612815306494	2.21183941478827	2.03805721564429	3.00001137195803	2.6478848518482	2.00069009050756	2.39351213639919	2.67429428196445	3.00211752735559	2.34081936762553
2.0914769268127	3.50396759959972	2.0478285736229	2.97833243622236	4.0848596304818	2.52877082430561	3.03559665729871	2.55351340896322	2.23324191557458	2.98008558485367	2.08651278638217	2.23337886647431	3.21671419268651	2.61610825596428	2.36127264691869	2.19577918478749	2.50903867105305	3.30218211704124	2.3896277745692	2.21187530326988	2.41735842333547	2.67121990903637	3.18833851534861	2.75566076973154	1.96809481906157	2.2574498869744	2.6831455016737	3.12533038322642	2.50530914161872	2.20626961010839	2.16451774010545	1.8607449859411	2.25200020909758	2.1383802735417	3.2535890973183	3.15930901713504	2.74504296839704	3.16961000198531	3.14955033875225	2.27617823772673
2.74213617895247	2.6554654025467	2.31604720964609	2.78336676171588	2.34982052339411	1.99524339276231	2.70290360364462	2.18641959194297	2.62556269465939	2.91702002614787	2.27350210076079	1.98705242134816	1.88696547880379	1.97723907861106	2.50735335661498	3.93293718511638	2.60892907115297	2.01286025449981	1.85188088181204	2.07107805649118	2.12268942312708	3.10454414445413	1.84217539793076	2.72943855628871	1.97693966122991	3.64655048354381	2.07760704325841	2.30513553781513	3.17982616684252	2.08708091549949	3.41239875329096	2.43124471294633	2.41201705302872	2.78493337946549	1.96058523745219	1.88717954008005	2.65030621397231	2.66583900215968	1.74679174233762	2.55095687276782
2.86624805428422	2.1034103133596	2.04023598079405	1.87150860656739	2.63262960948455	2.79055409852051	3.25669022701306	2.88533180409738	2.1526973061455	3.19317279144815	2.23489285969742	2.61188976061815	3.54727836413105	3.82818362760938	1.92857969722123	2.30030616712545	3.31432816458372	3.56945438374629	2.83515644921175	2.40513882999285	3.99912993508031	5.10955969817373	2.30148082873623	2.69961947274245	3.10753338666957	2.38512274814554	2.17225578395872	2.73049682447364	2.63031104349165	1.73997865322449	2.39425090498143	3.63960025990512	2.02027639558464	2.23844508581293	2.67713304266238	2.70423255382012	3.2186724743196	2.86482886547659	2.82493083083433	2.22164149722156
3.23282903774168	2.67119023505309	2.54715961949371	6.54098734315803	2.13034100932887	3.8551166865936	3.14479398408285	3.04873460509736	2.51156212286076	2.90101039001263	3.70158758650553	2.57910921220421	2.90865931152597	2.84291030506645	3.38752330129937	3.28479183402541	4.596382487712	2.58695503194004	2.76356968751762	4.28851412846606	2.83357608302255	3.05611510578393	3.74461324115372	2.02965995785169	3.2169311709378	2.32809689954497	2.3733420607313	3.03917762009882	2.47522139745794	2.85526814587269	2.44810238765224	2.64748311577985	4.65929731967716	3.48766097611807	3.80365089736296	2.65524798693843	3.70146881315236	3.19072997982176	3.74015268453309	2.57705103898159
2.93331787625363	1.94799433128379	2.37039763701027	1.6208247300655	2.13076922247387	1.61465812038955	2.53382171512845	1.83338331237649	3.04671302565543	2.22820425026524	3.26181525559072	3.23584720253356	2.11116418954669	1.90879654285944	3.2446292783278	3.40502892578474	2.44787632320736	2.75729429397695	2.12908350817993	2.48860109162351	2.25830164450568	2.38326494256182	2.9314111875755	2.80816529777345	2.04714021760297	3.42063481447083	2.2690976905323	2.22313342881244	3.18040630967844	2.21000392719863	3.81985878029374	3.03851773699232	2.71312721438055	2.51006731629504	3.17424079597116	2.28184129267266	2.54062609291868	2.33228782942319	2.54815640610256	2.35011916929282
3.24484950491966	2.44705270767607	2.11973125950996	3.1329546021343	3.27360726083754	3.22978197541809	3.86162217747261	2.76119762853936	2.75688435935415	3.22592596469112	3.24398639459794	4.20157411958021	2.52826384305954	2.50982115953413	1.76222231346954	1.81954739254076	3.07339783306899	4.1889218359455	3.57599274982802	2.46054221912242	2.52862690075232	2.77572594236149	3.48155828863479	2.50402130175147	2.7090510946047	2.04039075250211	2.20457359105794	2.995056856736	2.56747575481233	2.13487714445634	2.12330118234705	3.39628343743036	1.99662422338573	2.35333090165199	2.96452485449628	2.48216739842886	4.40764694808906	4.02215958616154	2.53701275225535	1.79461184796577
3.16861708996904	2.18670516955698	2.98343238473858	1.84648763759566	2.5140815554232	2.19195851883641	2.19021188759682	3.68890653066139	2.43764991969846	2.02141386807592	2.53199709124225	3.5870076238391	2.66172745217737	2.73695462989793	1.68424963146071	1.89799578278185	2.48384218305729	2.15703952709239	3.29888688253405	2.67667381177052	2.25065832759884	2.03186314588456	4.16335330489839	2.50430700307025	2.4517478142066	2.65077553233545	3.07510434169424	1.91795519244225	1.68573367340365	2.54149427757883	2.04974897681242	2.97819030378743	3.35457582921195	2.11517975207352	2.22693698707305	2.65635786609232	2.29613851021889	2.66136196568791	2.49519353649661	3.38050934946306
