lodindex	lodcolumn	chr	pos	lod	ci_lo	ci_hi
3	Caffeine.15mM.2	chrXIV	0.476709	67.1634892352776	0.463992	0.479459
3	Caffeine.15mM.2	chrXIV	0.515537	32.4040995433567	0.50758	0.516139
3	Caffeine.15mM.2	chrXIV	0.529136	24.8008631999621	0.526012	0.532595
3	Caffeine.15mM.2	chrXIV	0.54257	18.1611247259778	0.541912	0.544644
3	Caffeine.15mM.2	chrXIV	0.571974217391304	14.7192972232169	0.559885	0.598197
3	Caffeine.15mM.2	chrXV	0.633727	12.5530598767131	0.619647	0.640403
3	Caffeine.15mM.2	chrXV	0.655136	12.9462786459701	0.649282	0.662272
4	Cobalt_Chloride.2mM.2	chrI	0.178191	9.93979616571154	0.173222	0.194241
4	Cobalt_Chloride.2mM.2	chrIII	0.098308	8.09621072254455	0.09362	0.105047
4	Cobalt_Chloride.2mM.2	chrVII	0.800289	5.6297467226748	0.796304	0.801604
4	Cobalt_Chloride.2mM.2	chrIX	0.2412005	4.19443242405886	0.175175	0.303563
4	Cobalt_Chloride.2mM.2	chrX	0.658912	7.15083947419153	0.644706	0.663511
4	Cobalt_Chloride.2mM.2	chrXII	0.491119	4.09870614628575	0.460505	0.511957
4	Cobalt_Chloride.2mM.2	chrXII	0.648649	24.0990060962824	0.644551	0.657602
4	Cobalt_Chloride.2mM.2	chrXII	0.664157	22.4598855072659	0.663368	0.671821
4	Cobalt_Chloride.2mM.2	chrXII	0.680346	17.5439399870995	0.679403	0.690274
4	Cobalt_Chloride.2mM.2	chrXIII	0.756198	7.89856743976005	0.752227	0.780034
4	Cobalt_Chloride.2mM.2	chrXIV	0.47044	18.7349345654946	0.466588	0.473303
4	Cobalt_Chloride.2mM.2	chrXIV	0.488598	16.1831309491174	0.485549	0.507053
4	Cobalt_Chloride.2mM.2	chrXIV	0.533282	13.5223129238393	0.528047	0.536942
4	Cobalt_Chloride.2mM.2	chrXVI	0.37826	5.51719449543618	0.373641	0.38245
4	Cobalt_Chloride.2mM.2	chrXVI	0.513417	4.55797384338891	0.503041	0.55076
5	Congo_Red.75ug.mL.3	chrI	0.20318	4.2999433357891	0.193631	0.203798
5	Congo_Red.75ug.mL.3	chrII	0.550133	9.55328408830032	0.539908	0.559515
5	Congo_Red.75ug.mL.3	chrV	0.376629	9.94893324843048	0.368771	0.378586
5	Congo_Red.75ug.mL.3	chrVII	0.787089	15.1348752506021	0.775065	0.794497
5	Congo_Red.75ug.mL.3	chrVII	0.795589	15.03243207249	0.79462	0.797274
5	Congo_Red.75ug.mL.3	chrVII	0.79891	14.6691225160327	0.797916	0.799451
5	Congo_Red.75ug.mL.3	chrXI	0.1447182	6.64422237868378	0.123302	0.16582
5	Congo_Red.75ug.mL.3	chrXIII	0.590486	5.36612080737995	0.578951	0.605048
5	Congo_Red.75ug.mL.3	chrXIV	0.467219	16.8253280054406	0.463992	0.479459
5	Congo_Red.75ug.mL.3	chrXV	0.535208	14.7503045611343	0.523821	0.542699
5	Congo_Red.75ug.mL.3	chrXV	0.558953	19.6604865087732	0.558497	0.563766
5	Congo_Red.75ug.mL.3	chrXV	0.607617	11.5354904144777	0.601569	0.608505
6	Copper_Sulfate..1	chrI	0.196523	5.67668735889042	0.192551	0.203798
6	Copper_Sulfate..1	chrI	0.207179	4.881462850036	0.20422	0.230183
6	Copper_Sulfate..1	chrV	0.376629	5.86299785177436	0.359471	0.401545
6	Copper_Sulfate..1	chrVII	0.678429	4.85643412300319	0.675684	0.681289
6	Copper_Sulfate..1	chrVII	0.787089	71.5970872925526	0.786976	0.787546
6	Copper_Sulfate..1	chrVII	0.791887	78.6162533851822	0.791316	0.792731
6	Copper_Sulfate..1	chrVII	0.794396	80.0761639152632	0.794286	0.794584
6	Copper_Sulfate..1	chrVII	0.795589	87.1593310615464	0.795193	0.795876
6	Copper_Sulfate..1	chrVII	0.796413	87.1427220661335	0.796304	0.796676
6	Copper_Sulfate..1	chrVII	0.79891	101.898187134335	0.798196	0.799244
6	Copper_Sulfate..1	chrVII	0.808622	52.7550042866172	0.808093	0.809504
6	Copper_Sulfate..1	chrVII	0.855821	14.6996221169194	0.854257	0.859745
6	Copper_Sulfate..1	chrVII	0.873392	13.4885692465795	0.861475	0.881526
6	Copper_Sulfate..1	chrVII	0.934919	6.58847765154243	0.911377	0.948586
6	Copper_Sulfate..1	chrVIII	0.175141	7.63474803530384	0.160087	0.187695
6	Copper_Sulfate..1	chrXV	0.147687	5.01912660260847	0.142835	0.15431
7	Diamide.1.5mM.3	chrII	0.548249	5.52787540698616	0.53234	0.556857
7	Diamide.1.5mM.3	chrV	0.376468	8.84833122129545	0.366285	0.387695
7	Diamide.1.5mM.3	chrVII	0.787089	34.6273301416578	0.786733	0.78775
7	Diamide.1.5mM.3	chrVII	0.791887	36.1845083220909	0.788558	0.792731
7	Diamide.1.5mM.3	chrVII	0.794396	35.0380908309494	0.794041	0.794584
7	Diamide.1.5mM.3	chrVII	0.795589	37.5989270549768	0.794971	0.796676
7	Diamide.1.5mM.3	chrVII	0.79891	40.0869092952049	0.798196	0.799244
7	Diamide.1.5mM.3	chrVII	0.857688	6.53186788048811	0.854257	0.861356
7	Diamide.1.5mM.3	chrVII	0.881397	6.48033444381691	0.861475	0.902028
7	Diamide.1.5mM.3	chrVIII	0.160876	4.40417964446468	0.144393	0.177249
7	Diamide.1.5mM.3	chrXI	0.158964	6.56893076064895	0.123941	0.16582
7	Diamide.1.5mM.3	chrXIII	0.595697	4.63706704984024	0.576343	0.609489
7	Diamide.1.5mM.3	chrXIV	0.467028	12.9651769031281	0.463992	0.476709
7	Diamide.1.5mM.3	chrXV	0.58746	7.56968073689495	0.558497	0.601201
7	Diamide.1.5mM.3	chrXV	0.607617	7.9191562009935	0.60374	0.608505
8	EGTA.5mM.3	chrVIII	0.018612	5.60992486642819	0.014784	0.041934
8	EGTA.5mM.3	chrXII	0.633149	21.4118231423973	0.628424	0.63486
8	EGTA.5mM.3	chrXII	0.65935	28.6609335348166	0.646848	0.662978
8	EGTA.5mM.3	chrXII	0.671956	26.0930493766425	0.670999	0.673886
8	EGTA.5mM.3	chrXII	0.674781	25.8223360708115	0.674152	0.675394
8	EGTA.5mM.3	chrXII	0.684653	22.038851960563	0.682248	0.692874
8	EGTA.5mM.3	chrXII	0.73757	13.2829557141405	0.717952	0.744416
8	EGTA.5mM.3	chrXII	0.762111	11.5675890814039	0.758853	0.769888
8	EGTA.5mM.3	chrXVI	0.404629	4.59686161978515	0.373641	0.423898
9	EtOH..1	chrI	0.144263	5.4848951179511	0.129656	0.156314
9	EtOH..1	chrI	0.203214	13.3923021234479	0.196647	0.203458
9	EtOH..1	chrV	0.368857	27.2649888798104	0.366285	0.372057
9	EtOH..1	chrV	0.37719	32.4240105319572	0.375017	0.378586
9	EtOH..1	chrVII	0.795589	6.39760364976052	0.769748	0.799244
9	EtOH..1	chrXI	0.146689	7.46914121965015	0.123941	0.171212
9	EtOH..1	chrXIV	0.467219	27.9140916635467	0.463992	0.468488
9	EtOH..1	chrXV	0.147687	4.30773397362969	0.126255	0.606393
10	EtOH_Glucose..1	chrI	0.203181	9.40952226032637	0.19591	0.203798
10	EtOH_Glucose..1	chrII	0.550133	15.1012805494858	0.547636	0.559515
10	EtOH_Glucose..1	chrV	0.368857	24.126326115076	0.368771	0.372057
10	EtOH_Glucose..1	chrV	0.37719	28.8373940742511	0.375017	0.378586
10	EtOH_Glucose..1	chrXI	0.158964	6.34051180176155	0.123302	0.16582
10	EtOH_Glucose..1	chrXIII	0.588807	5.63956633070996	0.578951	0.609489
10	EtOH_Glucose..1	chrXIV	0.467219	11.0873429761492	0.460625	0.479459
10	EtOH_Glucose..1	chrXV	0.560189	9.04269690606595	0.558497	0.589429
11	Fluconazole.100uM.2	chrI	0.192954	8.52732418372222	0.192693	0.203458
11	Fluconazole.100uM.2	chrII	0.251548	4.10368498633222	0.197035	0.267481
11	Fluconazole.100uM.2	chrII	0.756063	4.37806758284688	0.543129	0.761165
11	Fluconazole.100uM.2	chrV	0.371216	4.30843338221342	0.322797	0.527771
11	Fluconazole.100uM.2	chrVII	0.799613	6.11398543665813	0.797329	0.803156
11	Fluconazole.100uM.2	chrVIII	0.080077	8.90708277753561	0.077502	0.080825
11	Fluconazole.100uM.2	chrVIII	0.092455	9.31393883686339	0.081685	0.093251
11	Fluconazole.100uM.2	chrVIII	0.10102	11.7005456538479	0.097875	0.101857
11	Fluconazole.100uM.2	chrVIII	0.108771	11.323351020779	0.103106	0.112829
11	Fluconazole.100uM.2	chrVIII	0.121315	11.6118749345966	0.116777	0.122753
11	Fluconazole.100uM.2	chrVIII	0.137028	9.4040392840063	0.131723	0.138502
11	Fluconazole.100uM.2	chrXII	0.607171	24.6812540242858	0.605689	0.608102
11	Fluconazole.100uM.2	chrXII	0.631177	66.7041521105778	0.62969	0.63403
11	Fluconazole.100uM.2	chrXII	0.649837	74.2340245309998	0.64578	0.657602
11	Fluconazole.100uM.2	chrXII	0.667982	63.8200330401366	0.666935	0.672637
11	Fluconazole.100uM.2	chrXII	0.673539	59.6280807878786	0.673375	0.674152
11	Fluconazole.100uM.2	chrXII	0.681097	41.0760938142727	0.67918	0.681563
11	Fluconazole.100uM.2	chrXII	0.709175	25.3924524968275	0.70702	0.709879
11	Fluconazole.100uM.2	chrXII	0.725693	20.0038933695871	0.722745	0.729242
11	Fluconazole.100uM.2	chrXIV	0.487935	8.45799174323318	0.463992	0.501452
11	Fluconazole.100uM.2	chrXV	0.152141	4.34866998014685	0.139015	0.94443
12	Formamide.2..2	chrV	0.394911	4.31061719499969	0.346773	0.406418
12	Formamide.2..2	chrVII	0.653148	6.57550053744569	0.644787	0.670886
12	Formamide.2..2	chrVII	0.789789	33.0622886979592	0.786858	0.792997
12	Formamide.2..2	chrVII	0.799244	44.3890830362347	0.798196	0.799595
12	Formamide.2..2	chrVII	0.802832	35.1140505923983	0.802619	0.803009
12	Formamide.2..2	chrVII	0.855164	11.3123521687509	0.854257	0.861356
12	Formamide.2..2	chrXI	0.35255	4.28178901075375	0.333357	0.362163
12	Formamide.2..2	chrXII	0.673351666666667	4.58062406893052	0.627543	0.690274
12	Formamide.2..2	chrXII	0.70795	4.30835976694434	0.691866	0.782839
12	Formamide.2..2	chrXIV	0.467219	12.7058802784546	0.446677	0.479459
12	Formamide.2..2	chrXV	0.159092	8.22130120272252	0.152424	0.175135
12	Formamide.2..2	chrXV	0.558953	9.99067150350654	0.550984	0.573442
13	Fructose..1	chrI	0.203181	6.02340114601943	0.194169	0.203798
13	Fructose..1	chrII	0.550124	16.8307275757783	0.543264	0.559515
13	Fructose..1	chrV	0.376468	15.8632760417811	0.375017	0.378586
13	Fructose..1	chrVII	0.795589	8.35320702376282	0.775065	0.796676
13	Fructose..1	chrXI	0.158964	5.70391142700196	0.122415	0.16582
13	Fructose..1	chrXIV	0.467219	9.6590117942752	0.460625	0.479459
13	Fructose..1	chrXV	0.147729	5.21959489971974	0.142835	0.15431
13	Fructose..1	chrXV	0.559768	14.68523351123	0.558497	0.570373
13	Fructose..1	chrXV	0.607617	10.298879371348	0.601702	0.608505
14	Galactose..1	chrV	0.368857	4.51119951631767	0.34971	0.400481
14	Galactose..1	chrVII	0.780817	10.768258093483	0.757758	0.78775
14	Galactose..1	chrVII	0.795589	13.767439293429	0.795193	0.796676
14	Galactose..1	chrXII	0.260496	38.2140115049137	0.26022	0.26103
14	Galactose..1	chrXII	0.27416	66.8899270990914	0.273481	0.274243
14	Galactose..1	chrXII	0.276713	72.6318570508252	0.276049	0.277307
14	Galactose..1	chrXII	0.277574	73.0850582376085	0.277307	0.277652
14	Galactose..1	chrXII	0.279272	74.7535242751836	0.278916	0.279352
14	Galactose..1	chrXII	0.28701	128.912656596569	0.286864	0.287397
14	Galactose..1	chrXII	0.289433	139.510783451089	0.288614	0.289538
14	Galactose..1	chrXII	0.290016	137.835794995343	0.289669	0.290328
14	Galactose..1	chrXII	0.291373	145.237829907113	0.290736	0.291969
14	Galactose..1	chrXII	0.292529	141.130802038457	0.292312	0.292858
14	Galactose..1	chrXII	0.294637	138.776822873107	0.294289	0.294718
14	Galactose..1	chrXII	0.301957	106.324183826121	0.301291	0.302144
14	Galactose..1	chrXII	0.304352	96.9782279465188	0.303616	0.305731
14	Galactose..1	chrXII	0.312466444444444	93.1908735507707	0.310983	0.316223
14	Galactose..1	chrXII	0.321294	74.6365017219344	0.320904	0.322042
14	Galactose..1	chrXII	0.330832	62.5600916725265	0.32899	0.337446
15	Glycerol..1	chrI	0.13534	6.28092085890518	0.130975	0.155541
15	Glycerol..1	chrI	0.197236	9.04398875166018	0.19429	0.203798
15	Glycerol..1	chrV	0.371859	18.5475606989854	0.368771	0.372057
15	Glycerol..1	chrV	0.37719	20.988776021038	0.375017	0.378586
15	Glycerol..1	chrXI	0.110746	4.55540411893468	0.089225	0.114774
15	Glycerol..1	chrXI	0.138829	8.10464045902012	0.120268	0.171212
15	Glycerol..1	chrXII	0.777784	5.3764183754971	0.767369	0.779222
15	Glycerol..1	chrXIV	0.467219	23.8163401169056	0.463992	0.468488
15	Glycerol..1	chrXV	0.147687	5.23748504615517	0.103524	0.181602
15	Glycerol..1	chrXV	0.559768	6.10051717840793	0.554076	0.589429
16	Lactate..1	chrI	0.198215	10.8510085630994	0.197024	0.198456
16	Lactate..1	chrI	0.203215	11.2457471380665	0.19849	0.203386
16	Lactate..1	chrV	0.371849	16.3249208094636	0.361243	0.372057
16	Lactate..1	chrV	0.37719	18.7755029839451	0.375017	0.378586
16	Lactate..1	chrXI	0.102908	4.97867160008605	0.089124	0.114774
16	Lactate..1	chrXI	0.132442	8.53734992521108	0.123941	0.171212
16	Lactate..1	chrXI	0.221472	6.7766565564003	0.207353	0.242387
16	Lactate..1	chrXIV	0.467219	15.8685997579163	0.460625	0.469677
16	Lactate..1	chrXV	0.104814	4.72479547359612	0.082904	0.137115
16	Lactate..1	chrXV	0.147687	6.44801077636039	0.144117	0.181747
16	Lactate..1	chrXV	0.371479	6.64848209999161	0.341179	0.396438
16	Lactate..1	chrXV	0.408658	6.5697676443875	0.405535	0.432347
17	Lithium_Chloride.100mM.2	chrIV	0.465056	21.4799517667537	0.439768	0.473912
17	Lithium_Chloride.100mM.2	chrIV	0.527851	74.7599928540046	0.527319	0.534616
17	Lithium_Chloride.100mM.2	chrVIII	0.327394	4.05091652394145	0.301054	0.343767
17	Lithium_Chloride.100mM.2	chrIX	0.11424	14.3173957224814	0.100618	0.127338
17	Lithium_Chloride.100mM.2	chrXI	0.578482	12.738885353115	0.571872	0.602166
17	Lithium_Chloride.100mM.2	chrXI	0.609667	12.4549127636739	0.602166	0.616713
17	Lithium_Chloride.100mM.2	chrXII	0.657181	19.1734542991044	0.644135	0.65935
17	Lithium_Chloride.100mM.2	chrXIII	0.030682	10.5955937779531	0.024565	0.032349
17	Lithium_Chloride.100mM.2	chrXIII	0.034804	10.8067316549256	0.032621	0.042556
17	Lithium_Chloride.100mM.2	chrXIII	0.129009	7.20321857058051	0.100694	0.137451
17	Lithium_Chloride.100mM.2	chrXV	0.111207	6.73973150185169	0.105423	0.133892
17	Lithium_Chloride.100mM.2	chrXV	0.151176	6.46263356446485	0.143072	0.174675
18	Magnesium_Chloride..1	chrI	0.131635	5.31838791869368	0.129656	0.155541
18	Magnesium_Chloride..1	chrI	0.196683	13.1011423015021	0.19591	0.198456
18	Magnesium_Chloride..1	chrI	0.203181	14.5478926454772	0.19885	0.203458
18	Magnesium_Chloride..1	chrII	0.550133	8.38118384117153	0.542433	0.563527
18	Magnesium_Chloride..1	chrV	0.376629	17.3482957901246	0.375017	0.378586
18	Magnesium_Chloride..1	chrXI	0.158964	6.63402662282231	0.123302	0.16582
18	Magnesium_Chloride..1	chrXIII	0.595697	4.06948263563208	0.578951	0.623127
18	Magnesium_Chloride..1	chrXIV	0.467219	16.565808808774	0.463992	0.479459
18	Magnesium_Chloride..1	chrXV	0.147687	8.49229809640626	0.144117	0.15431
18	Magnesium_Chloride..1	chrXV	0.588514	4.29346629020991	0.558497	0.608505
19	Maltose..1	chrV	0.37719	8.78555778915538	0.357894	0.378586
19	Maltose..1	chrVII	0.786726	5.90331035143937	0.757758	0.799244
19	Maltose..1	chrVII	1.057752	117.674347929369	1.056558	1.059089
19	Maltose..1	chrVII	1.060055	117.586978183854	1.059407	1.060742
19	Maltose..1	chrVII	1.061571	116.308384487294	1.061003	1.063172
19	Maltose..1	chrVII	1.065591	123.331365720468	1.065367	1.065722
19	Maltose..1	chrVII	1.067115	133.847103279625	1.066596	1.083977
19	Maltose..1	chrXV	0.15191	4.52083568392104	0.132965	0.170671
20	Manganese_Sulfate..1	chrI	0.194101	9.5786325716674	0.192196	0.203458
20	Manganese_Sulfate..1	chrV	0.37719	10.0045671550395	0.375017	0.398975
20	Manganese_Sulfate..1	chrVII	0.125128	13.0619294803741	0.11763	0.125786
20	Manganese_Sulfate..1	chrVII	0.169257	18.9134104262667	0.152557	0.171676
20	Manganese_Sulfate..1	chrVII	0.187678	20.417823606549	0.174975	0.190333
20	Manganese_Sulfate..1	chrVII	0.788558	11.3918255398444	0.786976	0.792731
20	Manganese_Sulfate..1	chrVII	0.799244	12.4798425872342	0.796304	0.803987
20	Manganese_Sulfate..1	chrXIV	0.488598	7.74061282673119	0.48354	0.494911
20	Manganese_Sulfate..1	chrXV	0.038675	7.73961644983781	0.00017	0.043623
20	Manganese_Sulfate..1	chrXV	0.052036	9.89076421489553	0.049477	0.05539
20	Manganese_Sulfate..1	chrXV	0.076776	23.0059914418141	0.074338	0.077289
20	Manganese_Sulfate..1	chrXV	0.111207	19.7657573089695	0.098627	0.133313
20	Manganese_Sulfate..1	chrXV	0.14022	18.1447659127054	0.139015	0.141555
20	Manganese_Sulfate..1	chrXV	0.151176	18.9178808607051	0.148362	0.156979
20	Manganese_Sulfate..1	chrXV	0.174465	18.5450279779616	0.167129	0.176425
20	Manganese_Sulfate..1	chrXV	0.180968	18.5044483161839	0.176469	0.186481
20	Manganese_Sulfate..1	chrXV	0.219832	15.9134971936181	0.206268	0.221382
21	Mannose..1	chrI	0.203181	9.92025969505366	0.19591	0.203798
21	Mannose..1	chrII	0.547966	7.41483416393978	0.541186	0.559515
21	Mannose..1	chrV	0.368857	25.2671310852455	0.368771	0.372057
21	Mannose..1	chrV	0.376468	29.7433700498819	0.375017	0.378586
21	Mannose..1	chrVII	0.795589	7.83108836063276	0.775065	0.797274
21	Mannose..1	chrXI	0.158964	6.32835557754571	0.123302	0.16582
21	Mannose..1	chrXIII	0.595697	4.65137289525241	0.579707	0.632242
21	Mannose..1	chrXIV	0.467219	4.12063087825399	0.447754	0.494911
21	Mannose..1	chrXV	0.147687	5.14331208412504	0.142835	0.157207
21	Mannose..1	chrXV	0.58749	4.38669761196183	0.558497	0.608505
22	Methotrexate.0.4mM.2	chrIV	0.433591	7.32453785798121	0.422749	0.484028
22	Methotrexate.0.4mM.2	chrVII	0.619804	7.91957233933455	0.611358	0.629962
22	Methotrexate.0.4mM.2	chrVII	0.796676	14.3908174375924	0.788504	0.799595
22	Methotrexate.0.4mM.2	chrXIII	0.077997	9.64569393485309	0.069113	0.094695
22	Methotrexate.0.4mM.2	chrXIV	0.471767	28.4262048902415	0.463992	0.473303
22	Methotrexate.0.4mM.2	chrXIV	0.483243	27.0442188807477	0.476709	0.500579
22	Methotrexate.0.4mM.2	chrXIV	0.51797	22.4995378971843	0.516139	0.518602
22	Methotrexate.0.4mM.2	chrXV	0.228425	4.72262377051164	0.197158	0.241207
22	Methotrexate.0.4mM.2	chrXV	0.567276	5.53140810446192	0.546198	0.649931
23	Neomycin.5mg.mL.2	chrI	0.196805	5.50498409411512	0.192551	0.230183
23	Neomycin.5mg.mL.2	chrII	0.559922	4.93821870611035	0.535995	0.565153
23	Neomycin.5mg.mL.2	chrVII	0.789789	8.56564755363978	0.780817	0.799244
23	Neomycin.5mg.mL.2	chrIX	0.26035	7.23714273621333	0.242937	0.267764
23	Neomycin.5mg.mL.2	chrXII	0.664139	13.3204644922411	0.64578	0.675861
23	Neomycin.5mg.mL.2	chrXII	0.691647	9.72360103631522	0.680159	0.704793
23	Neomycin.5mg.mL.2	chrXII	0.743763	7.95416837581659	0.734157	0.750485
23	Neomycin.5mg.mL.2	chrXIII	0.236833	26.4511292708339	0.234644	0.244001
23	Neomycin.5mg.mL.2	chrXIII	0.2644	32.7477890820718	0.259267	0.274004
23	Neomycin.5mg.mL.2	chrXIII	0.27674	32.2486191727695	0.274143	0.279103
23	Neomycin.5mg.mL.2	chrXIII	0.282531	32.1633138671947	0.280738	0.287022
23	Neomycin.5mg.mL.2	chrXVI	0.369585	4.44294283395131	0.352789	0.37028
23	Neomycin.5mg.mL.2	chrXVI	0.377078	11.8993683181667	0.373641	0.379971
23	Neomycin.5mg.mL.2	chrXVI	0.5204	4.01653067790411	0.499388	0.870388
24	Paraquat.0.75mM.3	chrI	0.20318	4.29796772945246	0.030157	0.230183
24	Paraquat.0.75mM.3	chrIV	0.548356	5.95839890886807	0.525412	0.566483
24	Paraquat.0.75mM.3	chrV	0.379332	11.4065703563201	0.375017	0.395447
24	Paraquat.0.75mM.3	chrVII	0.800289	12.517554577806	0.79492	0.807765
24	Paraquat.0.75mM.3	chrVIII	0.054471	5.25249819194033	0.014102	0.067586
24	Paraquat.0.75mM.3	chrX	0.47013	5.70022672836976	0.469349	0.501565
24	Paraquat.0.75mM.3	chrXI	0.575327	6.19196489174481	0.53153	0.578669
24	Paraquat.0.75mM.3	chrXII	0.570032	18.8347787197981	0.563747	0.571412
24	Paraquat.0.75mM.3	chrXIII	0.047907	5.52612371483042	0.042556	0.084712
24	Paraquat.0.75mM.3	chrXIII	0.107083	4.73072023167524	0.095911	0.115959
24	Paraquat.0.75mM.3	chrXIV	0.503206	4.17371959773143	0.441787	0.511916
24	Paraquat.0.75mM.3	chrXV	0.461164	16.0627795777289	0.456978	0.46187
24	Paraquat.0.75mM.3	chrXVI	0.06574	5.85185617984674	0.055474	0.067723
25	Raffinose..1	chrI	0.203181	6.57458218837396	0.194169	0.203798
25	Raffinose..1	chrII	0.548176	21.6691569345787	0.547137	0.561879
25	Raffinose..1	chrV	0.363002	13.0159702019108	0.360974	0.36415
25	Raffinose..1	chrV	0.376468	16.5613636327341	0.375017	0.378586
25	Raffinose..1	chrVII	0.795589	21.3520655246484	0.794286	0.796676
25	Raffinose..1	chrVII	0.79891	22.5679974261035	0.798196	0.799244
25	Raffinose..1	chrXIV	0.467219	10.9448261546789	0.460625	0.469677
25	Raffinose..1	chrXV	0.055421	4.61136350191806	0.054004	0.071578
25	Raffinose..1	chrXV	0.147760666666667	8.43789041413886	0.144008	0.15431
25	Raffinose..1	chrXV	0.580924	7.46675836372474	0.558497	0.589429
25	Raffinose..1	chrXV	0.658744	4.5266917751177	0.633727	0.665699
26	SDS.0.075..3	chrVII	0.802832	10.9101114905354	0.795193	0.806961
26	SDS.0.075..3	chrVII	0.901763	4.23795776487851	0.86867	0.940082
26	SDS.0.075..3	chrVIII	0.016308	5.81125299238685	0.014784	0.024674
26	SDS.0.075..3	chrXIII	0.026795	20.0785672189308	0.024565	0.027274
26	SDS.0.075..3	chrXVI	0.373847	22.6716126773625	0.373641	0.377062
27	Sorbitol.1.5M.2	chrV	0.37719	25.0559034140856	0.376629	0.378586
27	Sorbitol.1.5M.2	chrVII	0.799904	9.97344949333299	0.796413	0.80541
27	Sorbitol.1.5M.2	chrIX	0.099321	7.5682221490537	0.093433	0.139513
27	Sorbitol.1.5M.2	chrIX	0.15641	7.00228861308613	0.151788	0.16017
27	Sorbitol.1.5M.2	chrXII	0.644385	14.2505250038056	0.63486	0.673886
27	Sorbitol.1.5M.2	chrXII	0.703971	8.17718287132513	0.697198	0.706112
27	Sorbitol.1.5M.2	chrXII	0.74771	6.19809639574009	0.731012	0.758853
27	Sorbitol.1.5M.2	chrXII	0.768036	6.21874564613779	0.759985	0.777784
27	Sorbitol.1.5M.2	chrXII	0.956833	4.16120198812708	0.880937	0.974822
27	Sorbitol.1.5M.2	chrXV	0.10127	14.565360917668	0.091618	0.104628
27	Sorbitol.1.5M.2	chrXV	0.111207	15.098804849987	0.110946	0.135275
27	Sorbitol.1.5M.2	chrXV	0.151709	24.7223361263729	0.150111	0.158776
27	Sorbitol.1.5M.2	chrXV	0.164935	24.8650751867212	0.162766	0.166163
27	Sorbitol.1.5M.2	chrXV	0.170199	25.7433278221679	0.1667	0.176348
27	Sorbitol.1.5M.2	chrXV	0.557021	6.51522794012486	0.532911	0.571079
28	Sucrose..1	chrI	0.20318	9.27007188128946	0.196284	0.203798
28	Sucrose..1	chrII	0.550133	15.5565865711701	0.543264	0.559515
28	Sucrose..1	chrV	0.362832	22.9973370157034	0.361243	0.36415
28	Sucrose..1	chrV	0.368857	24.6348102526687	0.368771	0.372057
28	Sucrose..1	chrV	0.37719	29.9167899559656	0.375017	0.378586
28	Sucrose..1	chrVII	0.795589	13.3260135137969	0.791799	0.796676
28	Sucrose..1	chrXI	0.146631	4.86950817375388	0.123302	0.16582
28	Sucrose..1	chrXIV	0.467219	6.27070989151759	0.453937	0.479459
28	Sucrose..1	chrXV	0.560189	12.0440884770858	0.558497	0.570373
29	Trehalose..1	chrI	0.135714	5.87232004956352	0.129656	0.155541
29	Trehalose..1	chrI	0.196284	10.2016410738583	0.192954	0.198456
29	Trehalose..1	chrI	0.203181	10.5611538003596	0.19849	0.203458
29	Trehalose..1	chrV	0.368857	27.1303791217582	0.366285	0.372057
