id,RANDOM_PHENO
A04_67,-0.212188046638363
A04_68,3.68688778413302
A04_69,1.29914712606164
A04_70,-4.20395254079977
A04_71,0.202121860978737
A04_72,1.59234372689011
A04_73,-0.236618104579529
A04_74,2.23423136461706
A04_75,-0.518152472683548
A04_76,-3.04944747044998
A04_77,2.0808299008625
A04_78,0.736032211495774
A04_79,1.54556418572381
A04_80,2.97856688742315
A04_81,0.548310674140732
A04_82,-4.71546918327983
A04_84,0.328014464840081
A04_85,-4.7380665652255
A04_86,-1.55061963924202
A04_87,2.72682605989566
A04_88,-4.97784618188051
A04_89,0.285607667341898
A04_90,-1.77425624748183
A04_91,-0.888439300227076
A04_92,2.79171343132091
A04_93,1.29304928858362
A04_94,3.70845481928334
A04_95,-3.2854233905684
A04_96,-2.52559038309554
A05_01,-2.19574768258174
A05_02,-0.394174971557448
A05_03,-2.90686110810541
A05_04,-2.38271699349699
A05_05,-2.82835787487713
A05_06,1.72029962636191
A05_07,1.56034279349297
A05_08,2.61951809138393
A05_09,7.64720015357861
A05_10,-0.54001473609435
A05_11,1.95280953401218
A05_12,9.38975098975532
A05_13,1.59437535009217
A05_14,-0.219536034233317
A05_15,-2.82228036926701
A05_16,-1.59539997547158
A05_17,-4.88577510324429
A05_18,-4.55066146202814
A05_19,-1.18745593287362
A05_20,0.899156255009274
A05_21,0.0957719306125105
A05_22,-1.1443058928027
A05_23,-5.26182814928602
A05_24,1.87838233187015
A05_25,1.30345825139554
A05_26,4.63675676206937
A05_27,-5.36833269968103
A05_28,-0.847030797321968
A05_29,5.02192995768007
A05_30,0.314685301234428
A05_31,3.96729604676995
A05_33,1.63361549945272
A05_34,0.372527158456251
A05_35,2.61313193241895
A05_36,-5.20883003406667
A05_37,-0.999885847188487
A05_38,1.72593239840346
A05_39,3.84306031260809
A05_40,2.1898343988667
A05_41,0.537419196108197
A05_42,3.2652420576477
A05_43,0.0192450144671125
A05_44,-3.205054931601
A05_45,-0.0931919734677742
A05_47,-0.492237473906305
A05_48,1.04543281747106
A05_49,-1.11784408455656
A05_50,1.86043865357134
A05_51,5.91796975733903
A05_52,-5.19678359067839
A05_53,1.66201097378967
A05_54,-2.10293091082135
A05_55,-1.83330514302551
A05_56,-5.25313863136278
A05_57,-0.767703842099513
A05_59,0.943367241310122
A05_60,-4.13232961499153
A05_61,5.56443533992351
A05_62,-2.20888469013362
A05_63,-6.58579028716691
A05_64,-0.34927621567004
A05_65,6.754935051178
A05_66,4.57825708018195
A05_67,3.65958616242276
A05_68,2.25230416653699
A05_69,1.30876992789139
A05_70,-1.28276419095527
A05_71,-4.36464949143934
A05_72,-6.42494556830809
A05_73,-3.41642188654301
A05_74,-5.1567821150919
A05_75,-2.86686688386792
A05_76,2.07805670443076
A05_77,-2.56945193113095
A05_78,-4.45290637521065
A05_79,-2.8216576949503
A05_80,-4.97060205814325
A05_81,2.29490418670423
A05_82,-4.3473065004943
A05_83,-0.439877913606289
A05_84,1.64870516766145
A05_85,3.44086292492186
A05_86,5.43560561022942
A05_87,-5.09186262798433
A05_88,2.64289472168286
A05_89,-1.62408173321511
A05_90,-0.540957023666498
A05_91,4.1493364162161
A05_92,-1.76982806686141
A05_93,1.93652531047223
A05_94,-0.290236084926686
A05_95,-1.43262418755548
A05_96,4.04337165245702
A06_01,-0.667689995936827
A06_02,-0.632892746297193
A06_03,1.98554806215223
A06_04,2.6159164390581
A06_05,-2.68091502869168
A06_06,3.28341111861447
A06_07,-1.85260874767024
A06_08,-2.57451781554653
A06_09,-6.74240151192945
A06_10,-0.439854098177927
A06_11,0.892465501556378
A06_12,-2.05890061734072
A06_13,3.55791678171561
A06_14,1.76594225713545
A06_15,0.267118876341446
A06_16,5.18724476101043
A06_17,-4.34915841515558
A06_18,0.802223193591535
A06_19,2.41575932303062
A06_20,-2.88825377774358
A06_21,-0.76068874974428
A06_22,-0.181618824059848
A06_23,-1.3027469210655
A06_24,0.180090563978366
A06_25,-0.466304021600103
A06_26,-2.41554619303143
A06_27,2.17328916017795
A06_28,-1.68159966892735
A06_29,-1.82524868583253
A06_30,1.36601468618642
A06_31,4.86333010835369
A06_32,-5.09474345754151
A06_33,0.54977092785723
A06_34,1.12405268443895
A06_35,0.0634987399560153
A06_36,7.3553778792668
A06_37,3.60105114285994
A06_38,-1.5606874266791
A06_39,-1.82196207362362
A06_40,2.61207374515098
A06_41,2.88101496179057
A06_42,2.05156078984831
A06_43,-1.76285671293887
A06_44,1.53230176547539
A06_45,-0.242046765743644
A06_46,5.30886810139484
A06_47,-2.48366416946033
A06_48,0.0733280413570025
A06_49,-2.97386718285501
A06_50,-2.85053158683165
A06_51,-0.00888147982485575
A06_52,-0.693196362926887
A06_53,-1.45798229738143
A06_54,4.44398117816176
A06_55,0.231377097405607
A06_56,3.77844246386593
A06_57,-2.84757871545026
A06_58,-0.728331001841981
A06_59,-4.06539374818627
A06_60,4.13047429230185
A06_61,-2.84797015855211
A06_62,4.22655978279345
A06_63,-2.87631101683835
A06_64,-0.292943346758563
A06_65,-8.30390295813509
A06_66,-0.731913529035402
A06_67,0.0217793636176062
A06_68,-5.54953782189849
A06_69,-0.849882558201211
A06_70,-1.01935201961248
A06_71,-5.32050305479233
A06_72,2.56811083821958
A06_73,-3.51490092334131
A06_75,-0.651529014055953
A06_76,1.60494189561128
A06_77,-1.53446104201115
A06_78,2.12382249696288
A06_79,0.350893767168145
A06_80,4.26697796145072
A06_81,-1.92986751962913
A06_82,-3.36451413637261
A06_83,1.01291956482801
A06_84,-0.582046160832146
A06_85,-0.871398421608334
A06_86,1.41010825165405
A06_87,1.37632125723988
A06_88,0.0334185230539252
A06_89,1.80806890003296
A06_90,2.15283349338947
A06_91,2.38084790247404
A06_92,2.76163254024696
A06_93,3.70693337918268
A06_94,-0.414098827655105
A06_95,-1.28872651981423
A06_96,-3.55647019611663
A07_01,-0.705371040045854
A07_02,-2.69095187806824
A07_03,1.16405860767435
A07_04,-0.593622462906246
A07_05,-1.62669613317875
A07_06,-2.83586181034707
A07_07,0.154277471013126
A07_08,-1.74130075518364
A07_09,-3.6476955622149
A07_10,-4.08300618304992
A07_11,3.15212755844776
A07_12,-1.97181469430583
A07_13,-2.21649994821812
A07_14,-0.861218776454019
A07_15,-1.67780138580846
A07_16,-1.29968337659792
A07_17,-0.921205928512848
A07_18,-1.75793821757122
A07_19,-3.1722948466425
A07_20,2.0383497107378
A07_21,-0.334184232393561
A07_22,-4.18024111570073
A07_23,2.30171977335654
A07_24,-5.03311595564688
A07_25,-1.17689184213376
A07_26,-0.849216319075124
A07_27,-2.72422492945755
A07_28,0.808061984262678
A07_29,-4.35771820329046
A07_30,4.35635366675392
A07_31,1.03779711145514
A07_32,4.87655758860118
A07_33,1.83521461072846
A07_34,-4.88320729440187
A07_35,1.84515113379758
A07_36,1.27226467855753
A07_37,2.93604909320739
A07_38,3.07628349199377
A07_39,1.29967824368367
A07_40,1.79888491721022
A07_41,-1.69300678110653
A07_42,4.54331474235133
A07_43,-5.10271408879729
A07_44,-5.43871910639825
A07_45,-3.74210602636014
A07_46,2.60003634943167
A07_47,-3.21211265690577
A07_48,-1.12734938804405
A07_49,0.217657668283977
A07_50,-1.41475115985459
A07_51,-6.02678075991749
A07_52,3.34308671967058
A07_53,-0.242032030122533
A07_54,1.50743029853557
A07_55,-0.00655699935021477
A07_56,-1.54828122270573
A07_57,0.273743218053973
A07_58,2.32861760338551
A07_59,-4.36094702047918
A07_60,-3.35450324805948
A07_61,3.72904475415804
A07_62,-2.62982518706495
A07_63,0.0241388544681638
A07_64,-4.1347426710468
A07_65,1.96135143123433
A07_66,1.69116461959706
A07_67,-0.799469863436253
A07_68,4.45655118706068
A07_69,-1.49213403301086
A07_70,-0.861489972974669
A07_71,3.1525138554026
A07_72,1.3007027223643
A07_73,2.43362444889929
A07_74,4.20338240283891
A07_75,0.68186431875491
A07_76,1.85026756662095
A07_77,-1.86774282100932
A07_78,1.31739667820643
A07_79,-0.911497060669646
A07_80,3.65548134679007
A07_81,-0.157865715633787
A07_82,0.0660215239077943
A07_83,-0.0310137637185004
A07_84,-5.88224674669454
A07_85,-2.88098602065008
A07_86,5.63712176353603
A07_87,2.01479079425726
A07_88,0.0936034171330002
A07_89,-0.477386787135628
A07_90,-0.488158632224786
A07_91,1.24353471385178
A07_92,2.22847401290005
A07_93,-2.84752542598292
A07_94,-0.428603691074324
A07_95,-3.63991767278407
A07_96,-1.25673328624587
A08_01,1.44507127903717
A08_02,-4.18914852798378
A08_03,2.91648922208888
A08_04,3.37466221175511
A08_05,-0.05025432410718
A08_06,0.753201736594492
A08_07,3.84564904454776
A08_08,-1.7020531626201
A08_09,-2.72017281515183
A08_10,-3.34003179019636
A08_11,-2.83017565931708
A08_12,-2.07026205025105
A08_13,1.05077047658417
A08_14,-2.73893810523958
A08_15,-0.811143748188725
A08_16,0.42432036449439
A08_17,-3.73327341869586
A08_18,4.06769551668734
A08_19,3.74711658825564
A08_20,-5.22078450190571
A08_21,-1.41529005294291
A08_22,-1.09591194447004
A08_23,0.466432713833124
A08_24,-3.40003249666927
A08_25,-1.10451152291682
A08_26,2.23547001530912
A08_27,2.83483807273907
A08_28,0.639863140355891
A08_29,0.949759183334857
A08_30,-1.88535663436317
A08_31,-1.29756532567206
A08_32,3.32627566037814
A08_33,0.166711061260617
A08_34,-1.98686937124666
A08_35,4.68779411494015
A08_36,-1.70563363924161
A08_37,3.23461533326401
A08_38,1.65372506320365
A08_39,1.07203375528538
A08_40,-0.915934993512342
A08_41,2.532966029813
A08_42,-4.7508661429659
A08_43,-2.86872396516546
A08_44,-0.72366625188064
A08_45,0.428896592095394
A08_46,0.273309771135457
A08_47,-0.848858164887184
A08_48,-0.865385481767912
A08_49,1.33185134473444
A08_50,-1.92959832484457
A08_51,-6.3311023129304
A08_52,-0.00959390188283652
A08_53,2.46541537357504
A08_54,2.80329734429874
A08_55,-0.861150120230378
A08_56,-0.196477244876394
A08_57,4.33495204020039
A08_58,-1.87491906071307
A08_59,-0.397963822390714
A08_60,1.37718170356236
A08_61,-1.87945189518399
A08_62,-1.35734417085273
A08_63,1.61353161948001
A08_64,-2.10481711173822
A08_65,1.29269171478238
A08_66,-3.47191570704345
A08_67,-5.83502157906535
A08_68,1.76470692424251
A08_69,-0.403457798351638
A08_70,-1.27380899286434
A08_71,-1.52385849612758
A08_72,2.83805646806041
A08_73,-3.14777111014911
A08_74,2.74455159342917
A08_75,-3.01405980209681
A08_76,-0.417818009045071
A08_77,-0.639268132341052
A08_78,1.63216830734077
A08_79,-5.13860056097312
A08_80,-0.759358232015708
A08_81,-0.419859663903951
A08_82,1.58597591752401
A08_83,3.21274958345851
A08_84,-2.85023810759216
A08_85,0.921106781361227
A08_86,1.26947699667817
A08_87,3.38957742186594
A08_88,-0.276001995870976
A08_89,3.28377013797648
A08_90,0.229405523488689
A08_91,-0.870600467652048
A08_92,1.45531795464228
A08_93,0.795519658578383
A08_94,1.08716073059627
A08_95,2.87411446907901
A08_96,-0.844558658253552
A09_01,-0.704468780402064
A09_02,-0.607479336409375
A09_03,3.06906314950867
A09_04,5.59799737924822
A09_05,2.75786644849294
A09_06,2.97091586055145
A09_07,5.07537693686092
A09_08,-1.66760740384974
A09_09,-4.25654353863153
A09_10,-3.21963419161803
A09_11,0.712230039327767
A09_12,0.0465562769783993
A09_13,-7.84520493397743
A09_14,3.39408652147874
A09_15,-0.653807764650189
A09_16,-0.183971764289457
A09_17,1.15060202819624
A09_18,-3.79313065670651
A09_19,-2.05665720145119
A09_20,2.95791426692347
A09_21,5.6627708055879
A09_22,1.96004166031843
A09_23,2.106157310532
A09_24,-4.94217850394123
A09_25,3.01186946613898
A09_26,3.21532177325308
A09_27,-1.04226888846726
A09_28,0.521611837466883
A09_29,2.64074328232923
A09_30,6.18117262199081
A09_31,-3.21782752835288
A09_32,2.94528567459309
A09_33,3.94684572774469
A09_34,2.61484629223613
A09_35,0.825221899050828
A09_36,-0.457853895258091
A09_37,0.454348583178317
A09_38,2.48164850499377
A09_39,-3.12648673242813
A09_40,-3.54220377572002
A09_41,-2.07035164204853
A09_42,-4.12329504006827
A09_43,-4.83003429098314
A09_44,3.95284213361353
A09_45,-2.67025620156276
A09_46,-1.47412099974761
A09_47,-3.28983014490604
A09_48,1.45658591715044
A09_49,1.50042200882952
A09_50,3.40260864689843
A09_51,-1.35181310130788
A09_52,3.55478726785751
A09_53,0.374056205206644
A09_54,-3.7649411749167
A09_55,3.29647828640854
A09_56,4.33950131667074
A09_57,2.29023798182165
A09_58,-1.26106415347965
A09_59,-3.89474540727155
A09_60,0.0871704663747249
A09_61,-3.89768644497125
A09_62,-5.24679548263928
A09_63,2.00760207316071
A09_64,-0.8821665048302
A09_65,-1.16989392205787
A09_66,-1.87407858019861
A09_67,3.76952275480215
A09_68,-4.58694783484344
A09_69,-1.30128103914377
A09_70,1.61045871938652
A09_71,0.815721152235579
A09_72,-1.79406534050768
A09_73,-0.199341919397388
A09_74,-0.575603934199547
A09_75,4.82842097572407
A09_76,0.274813315426212
A09_77,-1.9072615728372
A09_78,3.39779130274853
A09_79,-3.68636101888771
A09_80,1.5294501031673
A09_81,3.5253469088656
A09_82,-3.37906869946741
A09_83,0.913339369815497
A09_84,2.71872356416755
A09_85,3.19859626754255
A09_86,4.36981366566065
A09_87,5.50514543641759
A09_88,0.556006189430692
A09_89,-2.46143154238589
A09_90,-2.20121360157655
A09_91,1.98187811418936
A09_92,-4.55223209741362
A09_93,1.4204606692377
A09_94,-3.34798789350382
A09_95,-2.6861783131533
A09_96,0.964318494400848
A10_01,-1.71940099429602
A10_02,-2.40740722127563
A10_03,-1.93288752378882
A10_04,4.0600279060407
A10_05,-3.97195950816113
A10_06,0.292925634705512
A10_07,-1.36560113175795
A10_08,8.51200179772873
A10_09,-0.475394855465087
A10_10,5.22101490212032
A10_11,2.4677193505591
A10_12,-4.53357879616586
A10_13,1.46431531788934
A10_14,1.98509009809656
A10_15,0.0525383845913934
A10_16,-5.64373293734191
A10_17,6.44811745605374
A10_18,-0.561564726641212
A10_19,-4.05766511558905
A10_20,3.5757873028203
A10_21,-0.732524668473802
A10_22,0.686751083775293
A10_23,-2.26418018527167
A10_24,-5.18019277325574
A10_25,-0.50333071090692
A10_26,2.14285337062909
A10_27,-0.0697430599980168
A10_28,0.058755158526575
A10_29,0.619297815187228
A10_30,1.12774818249863
A10_31,-0.774126435331458
A10_32,-0.894145473597288
A10_33,-2.13409917420723
A10_34,-4.00178440344577
A10_35,-4.17416064461863
A10_36,-2.28603699009544
A10_37,-2.15976994857669
A10_38,-1.14710240731369
A10_39,-3.52325589199057
A10_40,-2.58593304298831
A10_41,4.29578300175678
A10_42,1.05055911336588
A10_43,0.731540316707319
A10_44,-0.091409278760723
A10_45,-2.66453649231612
A10_46,-1.72590120327237
A10_47,-1.08951986060015
A10_48,0.232608254074436
A10_49,-0.120744745528131
A10_50,5.18341531872573
A10_51,-1.00090982000259
A10_52,-2.17844157671859
A10_53,-4.74300710587076
A10_54,-2.90509317129902
A10_55,7.45764793164852
A10_56,0.852808315276766
A10_57,2.59737704447818
A10_58,0.57811085946835
A10_59,0.492154322912357
A10_60,-0.498263490182294
A10_61,1.58430105177159
A10_62,4.14038845618681
A10_63,2.57608571485693
A10_64,-0.660375940650225
A10_65,0.285235145482342
A10_66,-4.19586433555434
A10_67,3.2594369933126
A10_68,5.20487983593163
A10_69,-4.37395999740832
A10_70,-0.0728068454691483
A10_71,-2.55649672781126
A10_72,-3.470597584351
A10_73,3.05836596110115
A10_74,3.34063758934641
A10_75,5.82755530664384
A10_76,1.42028475991445
A10_77,-5.27199091963876
A10_78,1.38856041383789
A10_79,-2.01977531018774
A10_80,-0.594198470169985
A10_81,0.676363913104029
A10_82,0.181984516228784
A10_83,2.26721379748246
A10_84,-1.90882704351399
A10_85,-1.97245735516017
A10_86,0.508876962827129
A10_87,2.50795419277087
A10_88,-1.15070554058117
A10_89,-1.94792071234169
A10_90,-2.93086510410045
A10_91,-2.1838213323801
A10_92,-0.837607463546445
A10_93,-3.3793453245883
A10_94,1.97070100535622
A10_95,-5.94552727027898
A10_96,-0.464871592880507
